X,Y
38.17191586704474,67.94398720262726
66.2595018749438,11.341519030732398
29.550833493477516,32.21387351288031
70.93460045657548,22.395899338194432
74.69743595249562,78.70987754728051
80.67526894804857,87.87010606985292
18.731244147043878,59.27903238204855
19.598300662813884,53.93817187776988
85.63015005849536,50.48003814656061
79.0481447852267,70.5455233741558
61.753347782335815,12.898414583150592
67.2852545437752,29.081179822015255
48.65533146918933,15.678525440970173
70.49631673334363,33.34754482467755
92.12951623290466,33.943288304068616
86.95451685518836,16.521632913752523
83.02823460683213,98.62202587982765
55.96395730581179,43.56042264320695
28.836991279323534,63.06362737526743
98.50922868975815,79.85667675134182
46.207622833803335,33.67776841464175
70.33638724644976,98.65558300542733
60.11649357598143,18.88010630815678
64.41927963488968,90.46424576163898
12.56534231709405,78.30864469598112
43.33295675528545,15.58991775590157
49.886164937040206,66.5995595577096
81.16874289011334,32.48613758689619
50.33459059437561,72.81059988736459
67.5671851258204,68.17904449201589
58.799806927182985,82.56889286875139
44.365437671277256,18.330399522693625
14.117101568202044,53.30156522446019
65.8296184577085,47.701971144697694
32.3506679589546,78.86063582532331
54.84094575259757,54.95765231825471
95.08650823302075,11.428481517007151
47.4348142372742,17.566937355063725
83.43528646358935,90.4412689694155
12.773758593312829,24.746684972513123
56.875974402609,62.16979457518138
49.30909743022027,19.204809423130627
93.83623221166566,28.26157231512466
50.790334343796594,68.45552504193061
13.786393434363912,33.54699402479899
62.09150201011731,15.613990990099774
45.544510892726976,15.697585767516406
16.590863832980975,25.94852141066334
62.3778320417192,27.28007690670811
36.27317670370055,45.983994793494745
85.70343211865388,33.82597048949889
46.03010073498383,54.203266310281876
84.64583975137873,84.79251401061157
28.11443245742886,67.82237056918876
21.579244537249767,77.41768769126699
92.9908110407593,37.32492107471812
75.58300038091897,94.6578812350685
68.35702807814526,32.284153727364135
32.443120653189055,18.874422082490533
47.88341121444132,43.341159996397664
83.19940074932464,25.888142994216977
62.58334727968236,37.847005195977786
67.9702779056314,68.55166263160169
75.94178295505772,68.8209807696523
64.94778299686737,87.77565379758529
26.885625171499168,42.52860295753836
71.05165689183201,53.97981837832872
27.112422399847127,85.59777098912448
41.1331302733979,65.70265905839122
63.98893238743538,16.62956616403373
30.12178422969111,98.89379336864293
66.95775534276913,52.80853122295999
61.61508582948965,96.82003670219474
16.751666511473616,57.653127674091905
67.63213488884512,35.01874656500911
46.43969116169754,93.62244355889676
99.70014554998318,47.88624818129549
80.00854843738055,96.17781723836119
34.67706589811786,16.756153842253042
49.57886578387648,49.81137490795679
67.10101628837108,48.85215177821771
99.56631394044862,44.808778031978015
41.56066323936146,37.54404409059474
77.99636264919042,80.43552648121151
99.98880580732721,74.42675299693596
17.30985179201106,48.332972379342586
51.9023319733716,43.702417534121594
19.307708198990134,99.10389550809703
61.44801779023399,33.74894569972762
64.82429065591229,28.380003118439067
50.31737676129653,49.42086197827469
99.9709898425408,81.03990382052494
63.701508951073706,61.97501337871527
36.615607956752534,64.50656275555158
53.6519138536482,51.89967483641037
37.52725975813024,82.7353801709774
43.608681558975555,25.865241812449945
84.83421907055843,70.13863380001266
61.66146878130657,64.37233150642652
17.591314537791504,81.10008730444707
91.8824504882033,42.79457016700147
47.55354052907789,74.62584710989208
11.948684629414913,91.87514749374134
37.23357101028567,39.647005126674834
14.97200421085926,59.84207367085978
42.909357067948626,14.653122039949444
14.080154685630816,74.70056142657144
47.18985213070034,34.92819856753901
76.92849115871766,22.623030875553237
14.543159626830612,81.38923416971186
94.50171597402402,93.48978113047367
11.374248209524245,66.34971373198212
77.1345794855756,61.83787154383614
23.207322607311237,64.65273252908682
72.6085193256026,29.925818994138005
38.563721702527246,26.44569516264461
74.09620494984712,42.26226481858197
72.91518192174755,69.48201399236572
53.553370550825846,12.483518962872417
89.08486839960878,12.802032157713006
22.5843559826711,42.33956111476746
90.4783421525288,41.641496435598434
28.715996131074213,91.59039188636535
16.437717124112538,42.59417434659746
93.135639128771,90.50639448297997
26.740819491025935,49.810173166717476
84.75641883675506,87.85326814457162
68.25183047137378,49.874936044982135
41.94021091885241,97.76460037540413
95.57983182334124,48.69685606798235
35.41680787302387,70.82473886759044
46.57820541484122,65.20206678596203
73.94288947726957,22.716489934611474
60.10536535103148,93.10431123995423
18.068944924220858,23.73668804473298
62.6520518759031,10.863374420121197
39.533861325617835,16.907148533729945
13.038353153386094,57.44903548642615
59.439814987173726,82.1491073661256
77.06983364136907,59.27761189029715
77.48622592746479,39.9088602244007
16.839835122535895,95.30111020952853
59.46316274637343,57.95570001104571
58.43512965734067,23.06710638914619
42.9135461906605,94.36018324594387
84.59504839844838,59.27505895799779
44.165574842858234,60.334925465476694
50.46132289343346,96.61309898035847
78.55879493951231,57.2186162194673
94.99937474676172,45.08696572238548
32.16115479519563,69.81187800913634
80.23808518562633,16.49345464891568
96.82654118782881,63.11867570743282
13.539200593035876,58.97949303687693
29.828363298705302,18.052324568728938
21.985386681741897,85.4135444906059
73.32725908022867,60.37785749517652
66.14180818981596,55.98762073859028
25.317005741572316,78.28300631685528
43.12802775461256,32.066831968757256
92.20705200303473,27.73822931913462
36.80553784022553,100.29814731697523
29.907664072335223,47.78264333807172
36.85958083063344,95.5540397842291
40.08972409763199,97.54285813294912
81.86829338190991,17.089250098971142
75.40534017813599,81.15176173935767
47.943455447412084,19.16937305549856
23.286844532037293,74.44135158820608
72.70934020392946,11.48739246412505
82.7391528587616,53.54823783948102
63.47899435272639,45.09791921244022
59.3061591847672,13.725997693588349
17.846824126413924,94.87798452015043
67.65315389147017,32.64622398594196
38.975105227823164,13.04844990830177
44.75286347806702,92.80767084122179
91.82341880737411,71.92098376913515
26.321319622464454,58.427780168962705
85.24969253758258,25.165784286046218
40.831594930066444,42.69066753989545
18.979162088861024,53.723372600382504
93.20014925434697,45.58033921589177
21.004637903035793,33.77958072022865
56.613107215515676,56.93840803262238
100.13146089310098,37.48941144695212
63.94623294837276,82.92014012916847
49.32755069183457,98.0842238161158
56.66863082800441,91.2700578960815
82.01096447091618,33.96823092829696
53.78387106355569,15.34672876061175
72.23138606477451,50.424648248768484
73.11786643813953,58.22519637697431
91.5138860206948,34.29035949056197
29.571449238594074,15.718932140275669
12.468813703993828,85.6115694810846
22.04935370549888,72.07162468989175
89.80059782097882,82.92149733919862
84.28949942317945,82.01372107256806
58.29457065890968,22.713177458316004
71.4543681422316,34.69836317579562
16.656407374236796,20.701913072085134
14.563220098215302,84.20602024226093
78.41279957869173,14.252579123656979
28.246844087140236,50.959802456799416
47.09639846835888,95.36037519940079
54.39109692714547,34.24050677246516
34.56612591000079,78.40765940872346
66.64758036151883,20.92556968326977
85.44407113742302,26.986905251691375
84.15892053242223,69.52661335394234
46.90811548273882,52.85121251026255
79.05146726769382,82.00998860736092
86.28905010294461,71.13626352754164
17.931058037191743,16.552658671935355
75.36124840415212,31.185533362450666
86.61076028637738,13.67984049695404
29.48519114648679,21.24636987044357
44.40735522405564,69.78831548642242
29.431231433567,28.598813390733635
89.95773285854831,29.028606985285982
78.3561543149991,59.63058343270528
49.70060663188907,53.83160971824544
31.372536080214196,50.143702185680375
94.43669013751891,76.67969253578366
57.0136486766872,12.897345494487155
32.25195625394276,71.30595047468597
54.577262666995914,94.56179304922009
62.41829198039693,72.07375596307924
12.560905210638612,58.955193848553115
73.86005511535556,12.841083976198403
38.78466685592598,54.82388115965352
88.32170883421583,12.904084260841486
65.08623989748585,79.90749252450303
99.09544484375958,78.7138348269216
88.83226441068373,46.60223990265227
10.922124097344327,50.03674603918311
30.47533889604927,20.651839267673243
82.80950560302362,50.995004988059016
75.54730046371274,85.41342572213362
36.09392583166757,91.86854887440434
40.83356325280727,46.79811577130655
65.25711953417706,31.808879835893027
90.93907697936326,92.14586276860915
31.28659761116298,31.157517807701524
40.07597478501977,14.267045698134176
19.517631487146474,98.96422550293977
24.608611384859636,96.95676486970432
68.5999585689031,22.37942459037906
75.82333923353822,27.27742264634174
57.099526138880066,88.09599792759428
11.25172525960059,72.73182755123206
94.3508556061949,41.93530932665843
69.59985539416478,44.764244686522495
93.16331076243475,81.18183141028543
84.08541196284322,27.19354788844644
14.37719383731222,54.348230832218185
19.022803616728197,55.771980791335885
22.634794095213813,75.53175816070639
63.34584173147537,88.1575007145049
82.5013044711283,34.598998004701556
99.71317813585202,41.35814818871529
60.3556715065618,33.81994715338777
77.19708402819495,92.45618812024202
68.57806241090557,26.07385689947855
23.414361665678797,99.10783823685637
55.97449630739161,77.06126969167872
16.367000695797046,89.79066657816611
30.587089932630832,97.76648071267586
32.896065964299794,21.182276499056396
79.00527825632405,57.10839610486498
53.952995076021054,62.25278041119977
93.97367968872841,78.18781719969935
14.48217451912435,16.347165493493144
57.859304435410245,91.15677823748942
69.65207903597184,27.97740468800789
11.071569468455316,52.67440426426931
58.64890086346485,71.71907447282337
56.27372584353591,50.1687579866274
47.172419935521006,84.25696562943676
39.661432266692124,36.653471097148824
83.37771196807846,25.896733401624584
89.0519415490507,40.81083488785383
93.6715307433738,26.180161413432764
51.7622206872886,23.32544643550307
22.291783411088907,86.97777612099999
65.56603743539847,86.80057738217742
41.455185489429326,91.549216381289
48.94355834914337,51.40731262126344
76.80231602337638,10.718790671449682
23.103760922766774,84.10987367677151
54.435637583060135,42.72111719471985
28.81863505937203,87.99489599064903
71.28109187721226,79.5862630049726
33.49544515321347,16.734858480905306
91.18801620192728,11.041070762518292
13.508434457580563,38.550975430833844
39.193653207682466,58.51173225630358
83.82892681456624,68.74743792877604
99.82877804394835,39.556302612556365
46.56678920640597,45.69406927858439
51.95396596072949,11.730102905049277
18.00562523744952,88.21790819282485
63.16937696728079,14.775992666717993
10.871989378401219,32.74438473907506
69.30525370878678,26.765621410887267
48.53231778029973,48.6922357398122
89.99042776385382,37.284502733537124
31.59101535279198,84.16428986458496
77.82945598444181,78.01550665258857
17.776239863754384,54.86358240773534
87.92909100907264,98.90459590031016
47.32529534812159,47.37442967522576
44.556849714531815,15.362103816414523
20.4166058225001,16.23504423920184
40.623986418278506,32.033092063967345
83.6294369162046,21.901333849010637
78.43595829170897,19.24741414032832
37.443061057322694,70.12384374349111
77.1291466051491,56.071491906538995
49.14783490013662,24.07074045680603
69.38465468791529,66.926134150433
63.53280452112989,95.53134827416936
44.8792524817544,85.5018486738703
63.11474933089067,55.03227626790335
35.63943418673036,41.861737145521104
39.19205900739574,69.50607651466146
55.34642869772396,87.39915816122276
20.86462112406545,56.91205686903289
70.33668295230864,64.04100631061252
99.64268645308516,78.25187656990789
66.33395855454032,72.35507798100375
31.158382281680225,96.56048619898729
25.522447119593302,96.23860720045936
32.09344224572958,91.36515427069168
18.478653125017658,84.6767475747982
44.54070823816138,86.59693687455912
59.61410347931055,34.1126341633549
36.42553212609404,95.62687536778152
33.403823072180074,98.40929601306925
10.920494809339026,82.60244337040017
17.564204916880037,66.17740423395074
60.07174961781394,20.503224825738968
70.07039979431616,14.55596141519694
93.21858646155151,53.40323960279887
28.891132539584998,58.445370772184916
89.36055403806726,71.66797467029755
53.18158815695736,48.108311674159914
28.795169630048207,21.37743979600109
81.44570077074417,45.65601991602243
78.58315036662198,72.74386976029481
38.299245401562594,39.580003005851225
51.12249778604283,12.624033455264225
44.36570135404067,83.13574868052471
74.94541194758506,48.69646962005744
13.094649882393298,24.796076387652054
17.419952547791418,68.39080880712021
69.3115385235102,39.25769504024002
48.919513613787814,37.12001477681946
86.83367574764485,94.95893491818016
88.84571630366202,97.54089357726015
59.424187276767,54.88160448270349
62.18617569846785,20.286042288867222
69.87476496556044,32.90562165164613
49.73955633170913,77.61277477449896
32.29801157672755,30.85772654192545
87.70812265916372,99.6698478887407
25.146822161012366,89.47237444553983
30.165373970879585,11.458129454236271
73.42842317522474,61.136561150970394
84.28510370923577,52.791801704201724
28.61976516903351,57.66519892065321
55.575853166178106,40.157116843757315
63.27062345506077,26.520125832427752
40.49951073383937,52.48316265903269
34.88473875421886,50.782408810494545
11.228894110517897,38.10803314266943
98.95174678490702,83.4903700379621
