Mean1,Mean2,Covariance
8.490760488157074,29.506819091498787,29.506819091498787
4.932589705998513,10.949532940806776,10.949532940806776
3.875948489011316,10.513026509683,10.513026509683
14.040121610800393,15.45191757047485,15.45191757047485
3.1366076112378396,19.456954055098045,19.456954055098045
12.138481948818058,45.13372174033979,45.13372174033979
15.524773655471655,14.529466226083244,14.529466226083244
8.577079588196332,28.27867378268332,28.27867378268332
8.118366846127723,16.05706310145556,16.05706310145556
10.526190828923983,21.28529569619836,21.28529569619836
12.399175124714084,18.565429644743414,18.565429644743414
6.365554995021401,11.055584111680194,11.055584111680194
7.506289131149803,24.863751412009655,24.863751412009655
6.930484512422956,24.76598558476821,24.76598558476821
18.924088609953458,14.020122979428738,14.020122979428738
9.401933060753036,32.471799967655286,32.471799967655286
13.270662525901287,14.001333974546988,14.001333974546988
15.757907879683444,32.41715333546097,32.41715333546097
13.469304759630992,22.18004004775542,22.18004004775542
8.095089780503034,10.458227798762094,10.458227798762094
4.357840493552697,17.97847681968565,17.97847681968565
8.936338558554436,22.708567631847245,22.708567631847245
13.721347090266866,13.440513377387425,13.440513377387425
2.1319322308461306,21.94808611400414,21.94808611400414
6.840033826306868,33.822156569837816,33.822156569837816
16.66631382305198,8.314130271750734,8.314130271750734
10.631309963085995,-14.281534140080588,-14.281534140080588
10.975712003849893,10.35479229020489,10.35479229020489
5.606834292095925,21.483601695797542,21.483601695797542
21.54438003199986,14.86079495299413,14.86079495299413
9.354853206363103,24.638435972452623,24.638435972452623
5.161260020520403,13.421593920367165,13.421593920367165
3.70349875974928,30.09166209189394,30.09166209189394
13.357495289043746,9.934085714048479,9.934085714048479
10.947731408366023,22.26766598466659,22.26766598466659
4.398962276708922,23.603658076251506,23.603658076251506
10.203042635625716,24.68466467596656,24.68466467596656
17.224248110212258,20.19228756285066,20.19228756285066
12.107536604108192,13.934528394547602,13.934528394547602
6.217655694222657,20.885134020659585,20.885134020659585
13.535616151344101,11.855241544616206,11.855241544616206
12.504068718648146,25.445253226094696,25.445253226094696
12.722365534307386,13.48010899361703,13.48010899361703
7.490635940762767,12.698381049183219,12.698381049183219
9.089686683641341,21.028806381104147,21.028806381104147
11.81418630817967,21.974123427056657,21.974123427056657
11.616172202160014,14.550110840301903,14.550110840301903
13.245896308520798,35.16388163666594,35.16388163666594
10.030644375927205,16.75672362153939,16.75672362153939
9.18673082441944,8.248046546378898,8.248046546378898
9.455592921442005,24.08832347417888,24.08832347417888
11.56025330985823,26.72481657048,26.72481657048
7.454183200058067,-2.2506380169785416,-2.2506380169785416
8.969742309132796,36.75037937450746,36.75037937450746
12.850525141492739,20.750572460706834,20.750572460706834
10.118380588522909,23.275722320703032,23.275722320703032
10.803768176713797,36.36841451475198,36.36841451475198
12.350186108497294,12.36446401378465,12.36446401378465
11.235387400397107,-1.8833490070145373,-1.8833490070145373
20.124495856625444,12.963003043693053,12.963003043693053
6.877344051464698,11.441024793724491,11.441024793724491
1.6053869963338627,-0.9157438261002007,-0.9157438261002007
2.8805777653003393,25.291595533225276,25.291595533225276
17.01543718015368,4.193516209280773,4.193516209280773
12.84251856652815,31.81129705770168,31.81129705770168
4.323264337905441,15.138207373017963,15.138207373017963
9.071381282860894,0.8142301671495602,0.8142301671495602
11.351147942040727,18.37465362186908,18.37465362186908
16.285960604526984,36.253612923343965,36.253612923343965
9.04497988817904,13.275095402742462,13.275095402742462
9.384792478846254,24.41488292710393,24.41488292710393
12.979343448401007,29.433515805055304,29.433515805055304
5.8777647622026965,4.831099983121714,4.831099983121714
5.312448044705764,28.426353399394447,28.426353399394447
0.6399777002327927,37.21979167753969,37.21979167753969
5.087963812354938,11.142973325047814,11.142973325047814
9.816137336139462,29.36177043456879,29.36177043456879
10.482353743080072,27.28661583658946,27.28661583658946
16.880854381905745,13.429737662602344,13.429737662602344
12.748835875412379,12.240854957099582,12.240854957099582
5.570872001331088,13.691939062935655,13.691939062935655
6.06834667869878,23.38795487512261,23.38795487512261
16.909668396107428,14.106238378228214,14.106238378228214
12.761945582894507,0.8903630836644609,0.8903630836644609
4.692126203584923,13.347996911224172,13.347996911224172
13.864077186964678,22.06434273400731,22.06434273400731
12.317926558727066,8.159678385036175,8.159678385036175
13.00227945234813,17.339444968263546,17.339444968263546
4.59073664975818,5.733433866838251,5.733433866838251
12.941919449663212,27.76957330747145,27.76957330747145
14.949507372996067,19.981676465837715,19.981676465837715
8.609708226809248,13.868811353431832,13.868811353431832
9.21402045937367,18.967066224584627,18.967066224584627
12.953570344900804,1.4608424873869303,1.4608424873869303
6.867655414868601,5.087040502011087,5.087040502011087
-3.0545999170871756,25.795419628200527,25.795419628200527
0.8738837106804365,20.484272750874474,20.484272750874474
13.095736527703883,15.866804219529293,15.866804219529293
8.920651020678143,21.547982834881214,21.547982834881214
3.7832097619479974,18.11674900904621,18.11674900904621
9.262723312034066,23.49543332760527,23.49543332760527
17.84476937650332,15.561697917646494,15.561697917646494
9.985088894764758,26.171844494950996,26.171844494950996
9.123611967414975,40.232221588962354,40.232221588962354
23.502384664188618,26.452886100693906,26.452886100693906
16.68359310152583,27.78632474289682,27.78632474289682
3.969479109597893,19.60047735623898,19.60047735623898
12.416805295270372,29.328525421155003,29.328525421155003
16.357879507900964,14.967261378204158,14.967261378204158
5.542580543019743,9.311223462855253,9.311223462855253
13.420032898176462,15.066739614654978,15.066739614654978
12.45961392947982,27.790736638347052,27.790736638347052
16.334462919576655,19.20340881076532,19.20340881076532
3.518290824331565,15.262751221675826,15.262751221675826
9.564557867396475,15.136804350991268,15.136804350991268
13.664084454155088,11.928885259218967,11.928885259218967
3.511516044227881,35.54314157966893,35.54314157966893
10.874134326732028,21.519756454521907,21.519756454521907
11.756353491320361,16.864512137556343,16.864512137556343
12.160977605920612,12.238793026379781,12.238793026379781
1.4809386958840438,23.061030258024093,23.061030258024093
13.689199630581177,24.797425247454697,24.797425247454697
3.4716377366022364,15.352275090777406,15.352275090777406
6.54844377823088,24.314621631406986,24.314621631406986
9.845366740760728,14.627115900361819,14.627115900361819
9.149507626511564,21.501615580876837,21.501615580876837
12.23776296089416,28.19829632146218,28.19829632146218
9.085617972510352,-1.0305700393637238,-1.0305700393637238
14.332727811218394,24.793861663128975,24.793861663128975
9.96697384598789,6.750029203101974,6.750029203101974
8.008237418608877,8.03017116919448,8.03017116919448
12.603269772835592,29.455551160965722,29.455551160965722
1.0346050652635537,24.07760276612086,24.07760276612086
8.499753093315935,22.436585706049723,22.436585706049723
5.398338178351744,13.665883709069833,13.665883709069833
2.510385755052048,28.462768265737832,28.462768265737832
12.011242142650715,12.714844092921627,12.714844092921627
7.8411952826732225,11.350669059301328,11.350669059301328
9.791429931863606,7.930136068014573,7.930136068014573
13.420064358637756,13.766867442019631,13.766867442019631
10.633861306785482,11.463193355101373,11.463193355101373
9.082254240735656,15.245496523592868,15.245496523592868
7.9589195232667045,24.728499902997655,24.728499902997655
14.102711588578675,39.622023434225675,39.622023434225675
0.3405881277849865,7.103637781103798,7.103637781103798
6.080854619442576,2.58659884311027,2.58659884311027
9.06370746200307,27.953963838355612,27.953963838355612
15.182836849350895,19.77359983816874,19.77359983816874
7.118233411917124,39.41912778203641,39.41912778203641
14.120557147838344,14.829139039726089,14.829139039726089
2.333446447490494,29.309991540464875,29.309991540464875
8.087406753790141,20.63142666319727,20.63142666319727
19.43908609361462,-9.809419340040076,-9.809419340040076
11.333262581219786,13.290490149418194,13.290490149418194
8.04113526288668,27.447055835155947,27.447055835155947
9.719194078559076,18.293240486561068,18.293240486561068
5.849844847607709,17.22110786344706,17.22110786344706
1.3139445451954455,12.404231572862535,12.404231572862535
0.0893272026520684,36.169671799970686,36.169671799970686
5.593420330342403,33.982037611736075,33.982037611736075
8.307216426741649,9.19790693642862,9.19790693642862
11.893352276621185,21.279961707251683,21.279961707251683
-5.70790177641403,5.9968741539394195,5.9968741539394195
0.045638085920067795,23.966412134918446,23.966412134918446
4.956600682350944,27.181044846805484,27.181044846805484
9.837918623512882,4.556843935265347,4.556843935265347
4.4586250862550925,20.721001911253943,20.721001911253943
12.22389177210852,9.588211042273917,9.588211042273917
10.549858603953595,20.158157022079838,20.158157022079838
14.632468370311422,20.122427433419144,20.122427433419144
14.757013124674163,12.787801160275869,12.787801160275869
9.02176742841513,36.76561536122758,36.76561536122758
2.29784556811809,30.898053499977287,30.898053499977287
11.732504921542093,28.232353241334792,28.232353241334792
8.716203920394886,5.877670358118685,5.877670358118685
12.881052021198828,27.221674595990237,27.221674595990237
9.30897591114919,28.504832064878073,28.504832064878073
13.176641783145882,11.915153393248854,11.915153393248854
6.746959345874783,11.927126149811688,11.927126149811688
13.064930189832342,25.291223574232276,25.291223574232276
13.233574187971463,6.565048398907367,6.565048398907367
10.475422004183347,23.129731013036334,23.129731013036334
7.9102997564005655,12.665097309052047,12.665097309052047
11.17326930999236,8.876517527424316,8.876517527424316
7.49358703385953,24.932697732315532,24.932697732315532
7.506468569130074,31.772402561523364,31.772402561523364
11.99078986304564,12.224823987428884,12.224823987428884
15.928797405576244,19.35084039800834,19.35084039800834
13.524602590251313,21.23947921263816,21.23947921263816
13.79758815370053,5.550041031033675,5.550041031033675
12.608540203342482,2.295184797355592,2.295184797355592
17.758487336812127,30.78403553472004,30.78403553472004
11.380106449996303,19.737348729988852,19.737348729988852
8.19046936251165,23.039874647037603,23.039874647037603
4.28793938777082,19.749739591318384,19.749739591318384
2.286104970371488,16.468035236039803,16.468035236039803
14.0410836767983,22.2702399304687,22.2702399304687
18.155956312474117,31.08095327018622,31.08095327018622
4.092054425635277,15.410461063214328,15.410461063214328
13.919256425070984,19.723236922559277,19.723236922559277
5.624997499878274,11.362296339599606,11.362296339599606
17.5342261009645,32.35145210885567,32.35145210885567
18.979991159304912,18.18176698878893,18.18176698878893
14.037502113505475,44.8110693200519,44.8110693200519
10.041071893007617,17.46681001483797,17.46681001483797
9.071331920687781,17.628102186696218,17.628102186696218
8.879512684993125,21.843039741769065,21.843039741769065
5.646002199694873,30.3402965612729,30.3402965612729
12.892955586923755,12.511618365161752,12.511618365161752
6.73865456121306,21.510220328977358,21.510220328977358
5.484301218362039,13.533545219646182,13.533545219646182
6.747359510958381,16.403188342276046,16.403188342276046
6.781744688713026,49.733321417479566,49.733321417479566
11.850013995745718,17.055639958113282,17.055639958113282
9.767625615593955,13.520618117204181,13.520618117204181
6.876435770228953,23.895156882031642,23.895156882031642
7.721808366577161,31.7836010475676,31.7836010475676
8.480140337054353,24.577888966962878,24.577888966962878
12.225843703217572,27.63878229494817,27.63878229494817
11.314045373824843,18.018923880341546,18.018923880341546
8.346223935797374,13.996545638073439,13.996545638073439
7.178057670530359,15.17184035448494,15.17184035448494
20.106247402665453,23.668217503466845,23.668217503466845
17.754217038380812,23.797416344802304,23.797416344802304
4.40019877142264,13.739361772565157,13.739361772565157
3.7839229603630864,27.12975161888076,27.12975161888076
10.962300398914415,31.42893161625033,31.42893161625033
18.861319502395446,22.625779573717224,22.625779573717224
10.024294893373666,38.812379625389994,38.812379625389994
16.00406682721358,11.572040211504444,11.572040211504444
1.0283527875509257,3.5095579120401403,3.5095579120401403
4.379866129706281,18.563257372748275,18.563257372748275
10.780712823426995,12.720401979731383,12.720401979731383
5.704606782439059,10.333642637704957,10.333642637704957
8.374999855281565,24.289062672096453,24.289062672096453
13.80527513045435,8.169219012959957,8.169219012959957
15.326581371075973,19.868370635297815,19.868370635297815
7.988551592393956,35.976010621095455,35.976010621095455
13.380733268475357,32.140941828818036,32.140941828818036
10.323076645505516,19.350042740397264,19.350042740397264
8.644073855099798,30.99153577385946,30.99153577385946
14.329820848484704,5.743861653607649,5.743861653607649
9.986264514694204,23.10169576319929,23.10169576319929
6.001009904238957,9.695780284376577,9.695780284376577
18.72787297569743,7.1324512997549565,7.1324512997549565
2.95201974614824,20.144503134783637,20.144503134783637
2.892847563881295,27.112412756416028,27.112412756416028
9.876545889911721,24.469697130861483,24.469697130861483
16.96818466247065,18.491138383387774,18.491138383387774
11.743147148431062,31.849386316692147,31.849386316692147
7.486617926813538,26.848036322354126,26.848036322354126
9.217558195839004,8.106724913346525,8.106724913346525
9.200922082866184,28.605141140893252,28.605141140893252
9.92356507561316,16.386313462174552,16.386313462174552
10.1000696384806,16.984319249892874,16.984319249892874
8.036028567028286,12.786573102817606,12.786573102817606
6.011644042096776,10.82346761373487,10.82346761373487
17.841218161791538,16.54113618232462,16.54113618232462
20.793865054601262,17.53397822374212,17.53397822374212
11.645111012620161,11.299674713412196,11.299674713412196
18.04384253518338,15.093174911956732,15.093174911956732
-7.3135859266926175,21.57446342386792,21.57446342386792
-0.19918331152799595,27.355011332477552,27.355011332477552
7.463098155496475,11.259354853974099,11.259354853974099
9.440513771618285,7.000900215639092,7.000900215639092
4.4372316589435385,24.341934130881093,24.341934130881093
13.749952782393466,1.4776501055042885,1.4776501055042885
13.119144286376631,23.647022290850526,23.647022290850526
9.536745171851003,4.366251427119742,4.366251427119742
16.996299553722434,40.713549594303785,40.713549594303785
7.443373517288222,36.24428714428437,36.24428714428437
9.06783391087302,31.168851663096884,31.168851663096884
3.229559825247966,16.500148809253176,16.500148809253176
12.011195129260175,30.18426083080692,30.18426083080692
17.851076853332675,-0.6803466453083153,-0.6803466453083153
1.4947368111509167,17.877898766824384,17.877898766824384
9.330994312449304,25.33803870462328,25.33803870462328
3.8919227843604345,13.988438184974978,13.988438184974978
16.1303465856834,3.51187655114769,3.51187655114769
5.790797634359452,14.812777305924936,14.812777305924936
17.5579583875448,14.30171517116144,14.30171517116144
19.139621655119743,39.05469493353296,39.05469493353296
17.324592810349472,15.472363977155908,15.472363977155908
4.0137963582907075,32.10501941105078,32.10501941105078
18.443755983519523,27.041374441802176,27.041374441802176
10.822501802846201,31.002891790454086,31.002891790454086
4.1446277397320594,11.990402103396264,11.990402103396264
12.071436210226972,14.338477349796417,14.338477349796417
9.39850537667142,28.7163008527683,28.7163008527683
9.199742429914568,30.427479970831907,30.427479970831907
11.101545916010846,6.688600593696412,6.688600593696412
7.358810512663932,19.048678236043415,19.048678236043415
3.8250003337164626,27.151948492191707,27.151948492191707
11.026042308056063,27.581353671181347,27.581353671181347
10.434284877183988,21.568353005330216,21.568353005330216
0.9572791245484815,7.373608634318458,7.373608634318458
17.996246994306603,27.858174960680238,27.858174960680238
6.384292922168855,16.122287607477865,16.122287607477865
9.035929969597559,0.7153692615463179,0.7153692615463179
9.346743875260833,4.69138851407504,4.69138851407504
19.425103739720612,26.478387229180527,26.478387229180527
8.710335550936247,22.949528920661574,22.949528920661574
6.62523301575699,15.142891990773245,15.142891990773245
12.55086485230381,14.66732741672706,14.66732741672706
8.262478537655499,29.960838436780406,29.960838436780406
8.825110164139863,-4.2301726574021,-4.2301726574021
7.6366378018913075,32.714132830842935,32.714132830842935
1.0797078391176669,21.8350801255453,21.8350801255453
14.061820743683505,31.632039264727634,31.632039264727634
10.259771742921249,27.628489062126192,27.628489062126192
14.132138358924376,14.009706586604503,14.009706586604503
8.555199171815058,1.1764938700813552,1.1764938700813552
14.693329481102987,25.3158753841932,25.3158753841932
17.419748634869023,17.238332012254237,17.238332012254237
4.154960409451601,30.680129753744954,30.680129753744954
8.009657558451043,19.186077736671706,19.186077736671706
10.416847594859721,15.712652691411819,15.712652691411819
5.083812208715362,4.676838802541335,4.676838802541335
11.860954684933002,10.876603224127862,10.876603224127862
2.179118634309651,34.107231399833026,34.107231399833026
15.453714626112463,27.296885586486493,27.296885586486493
10.13937637918679,17.578954887850465,17.578954887850465
19.47429390923261,24.1335188893468,24.1335188893468
2.283867318609314,3.368618852363035,3.368618852363035
15.096872736444622,13.218174345913152,13.218174345913152
0.9892435912435431,28.38790603523931,28.38790603523931
22.070733159147416,20.28291587139941,20.28291587139941
23.716236228418083,16.72304029132218,16.72304029132218
3.2696312205486358,18.851802080353583,18.851802080353583
4.566856546492623,14.159621185423298,14.159621185423298
8.875343014918272,14.544504902888889,14.544504902888889
7.364724285832878,13.365996235893146,13.365996235893146
9.864441259042929,19.080795522811183,19.080795522811183
12.667304082967899,5.871281927820489,5.871281927820489
3.4879584494900087,11.420725437200442,11.420725437200442
8.373718396400427,21.359269467053842,21.359269467053842
10.083096124432984,13.03856780209005,13.03856780209005
4.505853105449928,14.300681919142898,14.300681919142898
9.487584378176173,30.135561841421936,30.135561841421936
14.059563971736091,18.20930537404459,18.20930537404459
7.1885070254983,26.19356074911854,26.19356074911854
8.324521124948255,20.807921710173197,20.807921710173197
14.34301888205659,18.073794586199856,18.073794586199856
4.058655199828081,18.09814301131359,18.09814301131359
12.111948520796117,27.956989720819365,27.956989720819365
-0.17415612188035823,28.016751344577997,28.016751344577997
13.799428361085408,18.183742980017033,18.183742980017033
7.969419047977249,18.201871229802016,18.201871229802016
15.195921830121613,12.595466053842049,12.595466053842049
13.037736832116584,21.946531402966446,21.946531402966446
12.265851512380916,24.621114923792494,24.621114923792494
7.993694052589512,8.124120314648325,8.124120314648325
7.206346523205307,8.564662010707192,8.564662010707192
4.879316400735342,9.333696376179738,9.333696376179738
14.03889058787064,26.43805281151112,26.43805281151112
15.63998570736912,14.40614432029288,14.40614432029288
4.0352150372168785,40.17958713551009,40.17958713551009
10.851925867470332,19.779305862209544,19.779305862209544
3.896133538725018,42.73733376355077,42.73733376355077
20.42723601274959,33.351766361999324,33.351766361999324
9.516535369387594,5.400265086621765,5.400265086621765
6.503402517282305,23.428959167357647,23.428959167357647
6.967294371309933,16.02443192741739,16.02443192741739
7.276284604587345,15.658827216075965,15.658827216075965
8.619162975138373,37.72205911827114,37.72205911827114
13.176283213463977,3.4395920495446433,3.4395920495446433
13.139087775956849,32.31676616477576,32.31676616477576
16.65901696714308,13.82850208177713,13.82850208177713
3.486391694361881,19.807101546683224,19.807101546683224
4.397256215237065,21.007795685832228,21.007795685832228
11.213461433274265,16.900080200049008,16.900080200049008
1.7281249509248742,31.18629850610554,31.18629850610554
4.284444739186498,2.8991656276330176,2.8991656276330176
17.202091948222126,30.23195806722999,30.23195806722999
10.29091294998667,27.636950395204504,27.636950395204504
8.256948903919348,26.021273280023536,26.021273280023536
14.088977551130265,9.525206198467595,9.525206198467595
6.716905667337526,6.506151215207915,6.506151215207915
10.981928250341236,27.21144507223546,27.21144507223546
13.11828192026509,-0.8181368729591156,-0.8181368729591156
15.319664948168622,17.36426947105303,17.36426947105303
12.899816521089093,14.295538848528858,14.295538848528858
9.035037021598594,43.51585631311329,43.51585631311329
5.931507981379179,12.410875810350362,12.410875810350362
21.795339596709276,28.028181080973365,28.028181080973365
13.045074265731738,25.781349596541354,25.781349596541354
9.69014375272262,18.01653536240798,18.01653536240798
9.13845480325941,18.676253979443516,18.676253979443516
7.299839049060244,23.435243646942162,23.435243646942162
14.62167377259944,16.18090678531447,16.18090678531447
13.201223731646971,39.006643051045415,39.006643051045415
15.866337677358166,16.026429892893226,16.026429892893226
13.186025397770969,42.48373519440668,42.48373519440668
16.55099414308376,11.293509078241062,11.293509078241062
6.264228923547538,8.73251382626275,8.73251382626275
11.05836054024325,15.735004374941433,15.735004374941433
11.994510336084812,20.76751108600953,20.76751108600953
9.277839508254042,12.443307090437617,12.443307090437617
7.8049970514825,23.172203399345392,23.172203399345392
12.756538676047215,23.23160624614312,23.23160624614312
9.267431937621295,27.720163964896383,27.720163964896383
10.382543017043982,17.178360734471283,17.178360734471283
12.496432141420895,23.3156471445198,23.3156471445198
11.394459946698673,12.155281326594041,12.155281326594041
9.436820915671685,12.616513434198367,12.616513434198367
13.844975927824713,13.130542677124428,13.130542677124428
13.644511484550637,21.032827418311943,21.032827418311943
18.099980168578035,26.382916782840702,26.382916782840702
10.05545942741856,13.255857310319566,13.255857310319566
4.210616862565509,14.852568637751899,14.852568637751899
4.925426516208738,21.108170954567797,21.108170954567797
10.87708464465628,45.54812166691568,45.54812166691568
2.982716082443657,29.103959454179638,29.103959454179638
9.22988267059248,13.688715965338725,13.688715965338725
2.7482050938054865,31.076035297939406,31.076035297939406
16.714346560840205,29.99643092332024,29.99643092332024
12.277295007498552,14.91025431794253,14.91025431794253
14.036000649347162,28.052318280841455,28.052318280841455
6.140013211942845,13.119639354977014,13.119639354977014
16.527545753287903,19.447454777909503,19.447454777909503
21.010225515180032,24.45832675053375,24.45832675053375
8.823508766558541,22.190602059749345,22.190602059749345
7.484009699641347,24.724245325835838,24.724245325835838
14.456110971107485,15.850767516155404,15.850767516155404
13.215198754093278,44.20813440263001,44.20813440263001
7.747283869941189,24.814634338431436,24.814634338431436
10.351907841603788,13.173622402106485,13.173622402106485
4.4236819752562795,42.232859372786635,42.232859372786635
10.09785828068212,29.656492832495132,29.656492832495132
9.35670439829869,28.433837149739908,28.433837149739908
6.012259896254077,13.85208773749022,13.85208773749022
8.26503830139703,28.872841746123548,28.872841746123548
22.685510850750084,21.485337745362568,21.485337745362568
17.751603507284848,26.624499189899716,26.624499189899716
1.47156929178559,26.5704538439589,26.5704538439589
5.999977707078741,15.48757072564947,15.48757072564947
12.318636772604226,9.916183679337099,9.916183679337099
14.309040221329088,15.852420628451716,15.852420628451716
18.15280326204602,9.617451563828608,9.617451563828608
14.445245574089164,21.58611160863668,21.58611160863668
12.74768884813326,27.14415052774985,27.14415052774985
12.815563886876134,19.941457565496176,19.941457565496176
14.225665654180984,13.612965012492737,13.612965012492737
9.518775936156022,33.38113280506555,33.38113280506555
9.246677361049723,19.774509980402563,19.774509980402563
6.093325470182592,33.720260773979305,33.720260773979305
9.115769850595854,11.099291162965194,11.099291162965194
14.190604283433466,17.58596540943774,17.58596540943774
6.675982696004929,16.016443517597622,16.016443517597622
14.415607617691023,14.696540176360383,14.696540176360383
8.626904320995644,16.681572785639087,16.681572785639087
8.580001017280605,41.53330990110709,41.53330990110709
13.476600882427721,15.957381875600142,15.957381875600142
12.674390713156358,27.416346237978072,27.416346237978072
19.589222680601555,23.02727042892463,23.02727042892463
12.395392515093539,25.280114930547484,25.280114930547484
